Date & Time,Temp (0C),Rainfall (mm)
2020-03-01 00:03:00,19.43,0.0
2020-03-01 00:18:00,20.89,0.0
2020-03-01 00:33:00,18.71,0.4
2020-03-01 00:48:00,18.36,0.0
2020-03-01 01:03:00,18.38,0.0
2020-03-01 01:18:00,18.45,0.0
2020-03-01 01:33:00,18.4,0.0
2020-03-01 01:48:00,18.52,0.0
2020-03-01 02:03:00,18.24,0.0
2020-03-01 02:18:00,17.84,0.0
2020-03-01 02:33:00,17.46,0.0
2020-03-01 02:48:00,17.38,0.0
2020-03-01 03:03:00,17.26,0.0
2020-03-01 03:18:00,17.14,0.0
2020-03-01 03:33:00,16.95,0.0
2020-03-01 03:48:00,16.93,0.0
2020-03-01 04:03:00,16.83,0.0
2020-03-01 04:18:00,16.83,0.0
2020-03-01 04:33:00,16.61,0.0
2020-03-01 04:48:00,16.4,0.0
2020-03-01 05:03:00,16.29,0.2
2020-03-01 05:18:00,16.13,0.0
2020-03-01 05:33:00,16.09,0.0
2020-03-01 05:48:00,15.78,0.0
2020-03-01 06:03:00,15.74,0.0
2020-03-01 06:18:00,15.84,0.0
2020-03-01 06:33:00,15.95,0.0
2020-03-01 06:48:00,16.22,0.0
2020-03-01 07:03:00,16.52,0.0
2020-03-01 07:18:00,17.04,0.0
2020-03-01 07:33:00,17.5,0.0
2020-03-01 07:48:00,18.38,0.0
2020-03-01 08:03:00,18.82,0.0
2020-03-01 08:18:00,19.38,0.0
2020-03-01 08:33:00,19.99,0.0
2020-03-01 08:48:00,20.89,0.0
2020-03-01 09:03:00,21.44,0.0
2020-03-01 09:18:00,21.94,0.0
2020-03-01 09:33:00,22.6,0.0
2020-03-01 09:48:00,22.88,0.0
2020-03-01 10:03:00,23.17,0.0
2020-03-01 10:18:00,23.75,0.0
2020-03-01 10:33:00,23.88,0.0
2020-03-01 10:48:00,24.49,0.0
2020-03-01 11:03:00,25.21,0.0
2020-03-01 11:18:00,25.62,0.0
2020-03-01 11:33:00,25.86,0.0
2020-03-01 11:48:00,25.64,0.0
2020-03-01 12:03:00,25.92,0.0
2020-03-01 12:18:00,25.94,0.0
2020-03-01 12:33:00,25.97,0.0
2020-03-01 12:48:00,26.41,0.0
2020-03-01 13:03:00,26.66,0.0
2020-03-01 13:18:00,26.78,0.0
2020-03-01 13:33:00,26.8,0.0
2020-03-01 13:48:00,27.18,0.0
2020-03-01 14:03:00,27.05,0.0
2020-03-01 14:18:00,27.42,0.0
2020-03-01 14:33:00,27.72,0.0
2020-03-01 14:48:00,27.55,0.0
2020-03-01 15:03:00,27.17,0.0
2020-03-01 15:18:00,27.22,0.0
2020-03-01 15:33:00,27.31,0.0
2020-03-01 15:48:00,27.11,0.0
2020-03-01 16:03:00,26.99,0.0
2020-03-01 16:18:00,26.64,0.0
2020-03-01 16:33:00,26.61,0.0
2020-03-01 16:48:00,26.24,0.0
2020-03-01 17:03:00,25.8,0.0
2020-03-01 17:18:00,25.4,0.0
2020-03-01 17:33:00,24.66,0.0
2020-03-01 17:48:00,23.84,0.0
2020-03-01 18:03:00,23.04,0.0
2020-03-01 18:18:00,22.34,0.0
2020-03-01 18:33:00,21.82,0.0
2020-03-01 18:48:00,21.38,0.0
2020-03-01 19:03:00,20.98,0.0
2020-03-01 19:18:00,20.88,0.0
2020-03-01 19:33:00,20.86,0.0
2020-03-01 19:48:00,20.81,0.0
2020-03-01 20:03:00,20.56,0.0
2020-03-01 20:18:00,20.26,0.0
2020-03-01 20:33:00,19.84,0.0
2020-03-01 20:48:00,19.42,0.0
2020-03-01 21:03:00,19.12,0.0
2020-03-01 21:18:00,18.92,0.0
2020-03-01 21:33:00,18.71,0.0
2020-03-01 21:48:00,18.52,0.0
2020-03-01 22:03:00,18.42,0.0
2020-03-01 22:18:00,18.48,0.0
2020-03-01 22:33:00,18.42,0.0
2020-03-01 22:48:00,18.04,0.0
2020-03-01 23:03:00,17.89,0.0
2020-03-01 23:18:00,17.78,0.0
2020-03-01 23:33:00,17.65,0.0
2020-03-01 23:48:00,17.54,0.0
2020-03-02 00:03:00,17.47,0.0
2020-03-02 00:18:00,17.19,0.0
2020-03-02 00:33:00,17.47,0.0
2020-03-02 00:48:00,17.46,0.0
2020-03-02 01:03:00,16.93,0.0
2020-03-02 01:18:00,16.6,0.0
2020-03-02 01:33:00,16.57,0.0
2020-03-02 01:48:00,16.4,0.0
2020-03-02 02:03:00,16.26,0.0
2020-03-02 02:18:00,16.26,0.0
2020-03-02 02:33:00,16.16,0.0
2020-03-02 02:48:00,16.15,0.0
2020-03-02 03:03:00,15.8,0.0
2020-03-02 03:18:00,15.68,0.0
2020-03-02 03:33:00,15.96,0.0
2020-03-02 03:48:00,15.76,0.0
2020-03-02 04:03:00,15.79,0.0
2020-03-02 04:18:00,15.76,0.0
2020-03-02 04:33:00,15.8,0.0
2020-03-02 04:48:00,16.1,0.0
2020-03-02 05:03:00,16.31,0.0
2020-03-02 05:18:00,16.18,0.0
2020-03-02 05:33:00,16.02,0.0
2020-03-02 05:48:00,16.05,0.0
2020-03-02 06:03:00,16.02,0.0
2020-03-02 06:18:00,16.17,0.0
2020-03-02 06:33:00,16.14,0.0
2020-03-02 06:48:00,16.24,0.0
2020-03-02 07:03:00,16.75,0.0
2020-03-02 07:18:00,17.6,0.0
2020-03-02 07:33:00,18.82,0.0
2020-03-02 07:48:00,19.58,0.0
2020-03-02 08:03:00,19.8,0.0
2020-03-02 08:18:00,20.56,0.0
2020-03-02 08:33:00,21.12,0.0
2020-03-02 08:48:00,21.4,0.0
2020-03-02 09:03:00,22.28,0.0
2020-03-02 09:18:00,22.85,0.0
2020-03-02 09:33:00,23.89,0.0
2020-03-02 09:48:00,25.26,0.0
2020-03-02 10:03:00,25.7,0.0
2020-03-02 10:18:00,25.93,0.0
2020-03-02 10:33:00,26.46,0.0
2020-03-02 10:48:00,26.58,0.0
2020-03-02 11:03:00,27.07,0.0
2020-03-02 11:18:00,26.89,0.0
2020-03-02 11:33:00,27.42,0.0
2020-03-02 11:48:00,27.41,0.0
2020-03-02 12:03:00,27.22,0.0
2020-03-02 12:18:00,27.86,0.0
2020-03-02 12:33:00,27.74,0.0
2020-03-02 12:48:00,27.79,0.0
2020-03-02 13:03:00,28.03,0.0
2020-03-02 13:18:00,28.07,0.0
2020-03-02 13:33:00,28.3,0.0
2020-03-02 13:48:00,28.33,0.0
2020-03-02 14:03:00,28.72,0.0
2020-03-02 14:18:00,28.92,0.0
2020-03-02 14:33:00,28.89,0.0
2020-03-02 14:48:00,28.76,0.0
2020-03-02 15:03:00,28.36,0.0
2020-03-02 15:18:00,27.81,0.0
2020-03-02 15:33:00,28.35,0.0
2020-03-02 15:48:00,28.48,0.0
2020-03-02 16:03:00,27.81,0.0
2020-03-02 16:18:00,27.41,0.0
2020-03-02 16:33:00,26.87,0.0
2020-03-02 16:48:00,26.32,0.0
2020-03-02 17:03:00,25.7,0.0
2020-03-02 17:18:00,25.13,0.0
2020-03-02 17:33:00,24.48,0.0
2020-03-02 17:48:00,23.76,0.0
2020-03-02 18:03:00,23.19,0.0
2020-03-02 18:18:00,22.62,0.0
2020-03-02 18:33:00,22.19,0.0
2020-03-02 18:48:00,21.53,0.0
2020-03-02 19:03:00,21.0,0.0
2020-03-02 19:18:00,20.88,0.0
2020-03-02 19:33:00,20.66,0.0
2020-03-02 19:48:00,20.2,0.0
2020-03-02 20:03:00,20.05,0.0
2020-03-02 20:18:00,19.95,0.0
2020-03-02 20:33:00,19.68,0.0
2020-03-02 20:48:00,19.68,0.0
2020-03-02 21:03:00,19.52,0.0
2020-03-02 21:18:00,19.6,0.0
2020-03-02 21:33:00,19.22,0.0
2020-03-02 21:48:00,18.91,0.0
2020-03-02 22:03:00,18.62,0.0
2020-03-02 22:18:00,18.42,0.0
2020-03-02 22:33:00,18.48,0.0
2020-03-02 22:48:00,18.26,0.0
2020-03-02 23:03:00,18.14,0.0
2020-03-02 23:18:00,17.8,0.0
2020-03-02 23:33:00,17.52,0.0
2020-03-02 23:48:00,17.67,0.0
2020-03-03 00:03:00,17.38,0.0
2020-03-03 00:18:00,17.46,0.0
2020-03-03 00:33:00,17.45,0.0
2020-03-03 00:48:00,17.5,0.0
2020-03-03 01:03:00,17.46,0.0
2020-03-03 01:18:00,17.42,0.0
2020-03-03 01:33:00,17.45,0.0
2020-03-03 01:48:00,17.59,0.0
2020-03-03 02:03:00,17.55,0.0
2020-03-03 02:18:00,17.82,0.0
2020-03-03 02:33:00,17.83,0.0
2020-03-03 02:48:00,17.7,0.0
2020-03-03 03:03:00,17.67,0.0
2020-03-03 03:18:00,17.48,0.0
2020-03-03 03:33:00,17.52,0.0
2020-03-03 03:48:00,17.28,0.0
2020-03-03 04:03:00,17.34,0.0
2020-03-03 04:18:00,17.32,0.0
2020-03-03 04:33:00,17.32,0.0
2020-03-03 04:48:00,17.29,0.0
2020-03-03 05:03:00,17.3,0.0
2020-03-03 05:18:00,17.15,0.0
2020-03-03 05:33:00,16.92,0.0
2020-03-03 05:48:00,16.76,0.0
2020-03-03 06:03:00,16.59,0.0
2020-03-03 06:18:00,16.66,0.0
2020-03-03 06:33:00,16.89,0.0
2020-03-03 06:48:00,17.3,0.0
2020-03-03 07:03:00,17.96,0.0
2020-03-03 07:18:00,19.04,0.0
2020-03-03 07:33:00,20.0,0.0
2020-03-03 07:48:00,20.69,0.0
2020-03-03 08:03:00,21.51,0.0
2020-03-03 08:18:00,22.77,0.0
2020-03-03 08:33:00,23.06,0.0
2020-03-03 08:48:00,24.25,0.0
2020-03-03 09:03:00,25.19,0.0
2020-03-03 09:18:00,25.83,0.0
2020-03-03 09:33:00,26.1,0.0
2020-03-03 09:48:00,26.56,0.0
2020-03-03 10:03:00,27.16,0.0
2020-03-03 10:18:00,27.28,0.0
2020-03-03 10:33:00,26.96,0.0
2020-03-03 10:48:00,27.49,0.0
2020-03-03 11:03:00,27.45,0.0
2020-03-03 11:18:00,27.77,0.0
2020-03-03 11:33:00,27.6,0.0
2020-03-03 11:48:00,28.05,0.0
2020-03-03 12:03:00,28.64,0.0
2020-03-03 12:18:00,28.95,0.0
2020-03-03 12:33:00,28.52,0.0
2020-03-03 12:48:00,29.0,0.0
2020-03-03 13:03:00,28.97,0.0
2020-03-03 13:18:00,29.19,0.0
2020-03-03 13:33:00,29.56,0.0
2020-03-03 13:48:00,30.0,0.0
2020-03-03 14:03:00,29.69,0.0
2020-03-03 14:18:00,29.21,0.0
2020-03-03 14:33:00,29.52,0.0
2020-03-03 14:48:00,29.25,0.0
2020-03-03 15:03:00,29.35,0.0
2020-03-03 15:18:00,29.44,0.0
2020-03-03 15:33:00,29.55,0.0
2020-03-03 15:48:00,29.63,0.0
2020-03-03 16:03:00,28.88,0.0
2020-03-03 16:18:00,28.44,0.0
2020-03-03 16:33:00,28.36,0.0
2020-03-03 16:48:00,27.97,0.0
2020-03-03 17:03:00,27.4,0.0
2020-03-03 17:18:00,26.63,0.0
2020-03-03 17:33:00,25.52,0.0
2020-03-03 17:48:00,24.55,0.0
2020-03-03 18:03:00,23.62,0.0
2020-03-03 18:18:00,22.63,0.0
2020-03-03 18:33:00,21.81,0.0
2020-03-03 18:48:00,21.12,0.0
2020-03-03 19:03:00,20.81,0.0
2020-03-03 19:18:00,20.48,0.0
2020-03-03 19:33:00,20.79,0.0
2020-03-03 19:48:00,20.48,0.0
2020-03-03 20:03:00,20.01,0.0
2020-03-03 20:18:00,19.77,0.0
2020-03-03 20:33:00,19.99,0.0
2020-03-03 20:48:00,19.9,0.0
2020-03-03 21:03:00,19.37,0.0
2020-03-03 21:18:00,18.9,0.0
2020-03-03 21:33:00,18.58,0.0
2020-03-03 21:48:00,18.38,0.0
2020-03-03 22:03:00,18.23,0.0
2020-03-03 22:18:00,18.1,0.0
2020-03-03 22:33:00,17.79,0.0
2020-03-03 22:48:00,17.82,0.0
2020-03-03 23:03:00,17.64,0.0
2020-03-03 23:18:00,17.56,0.0
2020-03-03 23:33:00,17.41,0.0
2020-03-03 23:48:00,17.52,0.0
2020-03-04 00:03:00,17.36,0.0
2020-03-04 00:18:00,17.32,0.0
2020-03-04 00:33:00,17.27,0.0
2020-03-04 00:48:00,17.42,0.0
2020-03-04 01:03:00,17.2,0.0
2020-03-04 01:18:00,17.06,0.0
2020-03-04 01:33:00,17.25,0.0
2020-03-04 01:48:00,17.09,0.0
2020-03-04 02:03:00,17.15,0.0
2020-03-04 02:18:00,17.14,0.0
2020-03-04 02:33:00,17.21,0.0
2020-03-04 02:48:00,17.21,0.0
2020-03-04 03:03:00,17.17,0.0
2020-03-04 03:18:00,17.29,0.0
2020-03-04 03:33:00,17.56,0.0
2020-03-04 03:48:00,17.27,0.0
2020-03-04 04:03:00,16.96,0.0
2020-03-04 04:18:00,16.8,0.0
2020-03-04 04:33:00,16.5,0.0
2020-03-04 04:48:00,16.26,0.0
2020-03-04 05:03:00,16.5,0.0
2020-03-04 05:18:00,16.32,0.0
2020-03-04 05:33:00,16.13,0.0
2020-03-04 05:48:00,16.36,0.0
2020-03-04 06:03:00,16.4,0.0
2020-03-04 06:18:00,16.6,0.0
2020-03-04 06:33:00,16.67,0.0
2020-03-04 06:48:00,16.95,0.0
2020-03-04 07:03:00,17.46,0.0
2020-03-04 07:18:00,17.98,0.0
2020-03-04 07:33:00,18.99,0.0
2020-03-04 07:48:00,19.78,0.0
2020-03-04 08:03:00,20.79,0.0
2020-03-04 08:18:00,21.62,0.0
2020-03-04 08:33:00,22.75,0.0
2020-03-04 08:48:00,23.81,0.0
2020-03-04 09:03:00,24.93,0.0
2020-03-04 09:18:00,25.44,0.0
2020-03-04 09:33:00,26.09,0.0
2020-03-04 09:48:00,26.66,0.0
2020-03-04 10:03:00,26.92,0.0
2020-03-04 10:18:00,27.52,0.0
2020-03-04 10:33:00,27.79,0.0
2020-03-04 10:48:00,27.62,0.0
2020-03-04 11:03:00,27.83,0.0
2020-03-04 11:18:00,27.79,0.0
2020-03-04 11:33:00,28.14,0.0
2020-03-04 11:48:00,28.18,0.0
2020-03-04 12:03:00,28.47,0.0
2020-03-04 12:18:00,28.35,0.0
2020-03-04 12:33:00,28.67,0.0
2020-03-04 12:48:00,28.96,0.0
2020-03-04 13:03:00,28.85,0.0
2020-03-04 13:18:00,28.78,0.0
2020-03-04 13:33:00,28.1,0.0
2020-03-04 13:48:00,27.06,0.0
2020-03-04 14:03:00,26.24,0.0
2020-03-04 14:18:00,25.53,0.0
2020-03-04 14:33:00,24.66,0.0
2020-03-04 14:48:00,22.76,0.0
2020-03-04 15:03:00,22.28,0.0
2020-03-04 15:18:00,21.92,0.0
2020-03-04 15:33:00,21.56,0.0
2020-03-04 15:48:00,21.08,0.0
2020-03-04 16:03:00,20.75,0.0
2020-03-04 16:18:00,20.98,0.0
2020-03-04 16:33:00,20.69,0.0
2020-03-04 16:48:00,20.28,0.0
2020-03-04 17:03:00,19.93,0.0
2020-03-04 17:18:00,19.88,0.0
2020-03-04 17:33:00,19.8,0.0
2020-03-04 17:48:00,19.82,0.0
2020-03-04 18:03:00,19.74,0.0
2020-03-04 18:18:00,19.33,0.0
2020-03-04 18:33:00,19.02,0.0
2020-03-04 18:48:00,18.52,0.0
2020-03-04 19:03:00,18.12,0.0
2020-03-04 19:18:00,17.76,0.0
2020-03-04 19:33:00,17.32,0.0
2020-03-04 19:48:00,17.06,0.0
2020-03-04 20:03:00,17.0,0.0
2020-03-04 20:18:00,16.73,0.0
2020-03-04 20:33:00,16.76,0.0
2020-03-04 20:48:00,16.8,0.0
2020-03-04 21:03:00,16.76,0.0
2020-03-04 21:18:00,17.39,0.0
2020-03-04 21:33:00,18.18,0.0
2020-03-04 21:48:00,18.45,0.0
2020-03-04 22:03:00,18.35,0.0
2020-03-04 22:18:00,18.44,0.0
2020-03-04 22:33:00,18.28,0.0
2020-03-04 22:48:00,18.2,0.0
2020-03-04 23:03:00,18.2,0.0
2020-03-04 23:18:00,18.06,0.0
2020-03-04 23:33:00,18.2,0.0
2020-03-04 23:48:00,18.28,0.0
2020-03-05 00:03:00,18.4,0.0
2020-03-05 00:18:00,18.3,0.0
2020-03-05 00:33:00,18.3,0.0
2020-03-05 00:48:00,18.84,0.0
2020-03-05 01:03:00,18.56,0.0
2020-03-05 01:18:00,18.03,0.0
2020-03-05 01:33:00,17.72,0.0
2020-03-05 01:48:00,17.53,0.0
2020-03-05 02:03:00,17.64,0.0
2020-03-05 02:18:00,17.83,0.0
2020-03-05 02:33:00,18.24,0.0
2020-03-05 02:48:00,18.06,0.0
2020-03-05 03:03:00,17.78,0.0
2020-03-05 03:18:00,17.62,0.0
2020-03-05 03:33:00,17.71,0.0
2020-03-05 03:48:00,17.58,0.0
2020-03-05 04:03:00,17.3,0.0
2020-03-05 04:18:00,17.16,0.0
2020-03-05 04:33:00,16.85,0.0
2020-03-05 04:48:00,17.05,0.0
2020-03-05 05:03:00,17.28,0.0
2020-03-05 05:18:00,17.17,0.0
2020-03-05 05:33:00,17.48,0.0
2020-03-05 05:48:00,17.66,0.0
2020-03-05 06:03:00,17.67,0.0
2020-03-05 06:18:00,17.57,0.0
2020-03-05 06:33:00,17.82,0.0
2020-03-05 06:48:00,18.22,0.0
2020-03-05 07:03:00,18.46,0.0
2020-03-05 07:18:00,18.56,0.0
2020-03-05 07:33:00,19.4,0.0
2020-03-05 07:48:00,20.56,0.0
2020-03-05 08:03:00,21.37,0.0
2020-03-05 08:18:00,22.31,0.0
2020-03-05 08:33:00,22.7,0.0
2020-03-05 08:48:00,23.35,0.0
2020-03-05 09:03:00,23.5,0.0
2020-03-05 09:18:00,23.46,0.0
2020-03-05 09:33:00,24.03,0.0
2020-03-05 09:48:00,24.45,0.0
2020-03-05 10:03:00,25.2,0.0
2020-03-05 10:18:00,24.16,0.0
2020-03-05 10:33:00,24.91,0.0
2020-03-05 10:48:00,25.17,0.0
2020-03-05 11:03:00,24.3,0.0
2020-03-05 11:18:00,24.72,0.0
2020-03-05 11:33:00,24.79,0.0
2020-03-05 11:48:00,24.78,0.0
2020-03-05 12:03:00,25.16,0.0
2020-03-05 12:18:00,25.41,0.0
2020-03-05 12:33:00,25.31,0.0
2020-03-05 12:48:00,26.24,0.0
2020-03-05 13:03:00,25.55,0.0
2020-03-05 13:18:00,25.36,0.0
2020-03-05 13:33:00,25.16,0.0
2020-03-05 13:48:00,24.7,0.0
2020-03-05 14:03:00,24.24,0.0
2020-03-05 14:18:00,24.55,0.0
2020-03-05 14:33:00,25.08,0.0
2020-03-05 14:48:00,24.95,0.0
2020-03-05 15:03:00,24.83,0.0
2020-03-05 15:18:00,24.6,0.0
2020-03-05 15:33:00,24.42,0.0
2020-03-05 15:48:00,24.08,0.0
2020-03-05 16:03:00,23.86,0.0
2020-03-05 16:18:00,23.44,0.0
2020-03-05 16:33:00,23.04,0.0
2020-03-05 16:48:00,22.74,0.0
2020-03-05 17:03:00,22.38,0.0
2020-03-05 17:18:00,21.92,0.0
2020-03-05 17:33:00,21.48,0.0
2020-03-05 17:48:00,20.97,0.0
2020-03-05 18:03:00,20.8,0.0
2020-03-05 18:18:00,20.66,0.0
2020-03-05 18:33:00,20.94,0.0
2020-03-05 18:48:00,20.92,0.0
2020-03-05 19:03:00,20.78,0.0
2020-03-05 19:18:00,20.54,0.0
2020-03-05 19:33:00,20.27,0.0
2020-03-05 19:48:00,19.95,0.0
2020-03-05 20:03:00,19.8,0.0
2020-03-05 20:18:00,19.95,0.0
2020-03-05 20:33:00,19.68,0.0
2020-03-05 20:48:00,19.34,0.0
2020-03-05 21:03:00,19.06,0.0
2020-03-05 21:18:00,18.9,0.0
2020-03-05 21:33:00,18.94,0.0
2020-03-05 21:48:00,18.78,0.0
2020-03-05 22:03:00,18.78,0.0
2020-03-05 22:18:00,18.74,0.0
2020-03-05 22:33:00,18.64,0.0
2020-03-05 22:48:00,18.53,0.0
2020-03-05 23:03:00,18.44,0.0
2020-03-05 23:18:00,18.28,0.0
2020-03-05 23:33:00,18.15,0.0
2020-03-05 23:48:00,17.96,0.0
2020-03-06 00:03:00,17.78,0.0
2020-03-06 00:18:00,17.81,0.0
2020-03-06 00:33:00,17.78,0.0
2020-03-06 00:48:00,17.7,0.0
2020-03-06 01:03:00,17.72,0.0
2020-03-06 01:18:00,17.71,0.0
2020-03-06 01:33:00,17.72,0.0
2020-03-06 01:48:00,17.73,0.0
2020-03-06 02:03:00,17.68,0.0
2020-03-06 02:18:00,17.49,0.0
2020-03-06 02:33:00,17.58,0.0
2020-03-06 02:48:00,17.54,0.0
2020-03-06 03:03:00,17.68,0.0
2020-03-06 03:18:00,17.75,0.0
2020-03-06 03:33:00,17.34,0.0
2020-03-06 03:48:00,17.25,0.0
2020-03-06 04:03:00,17.4,0.0
2020-03-06 04:18:00,17.52,0.0
2020-03-06 04:33:00,17.11,0.0
2020-03-06 04:48:00,16.32,0.0
2020-03-06 05:03:00,16.16,0.0
2020-03-06 05:18:00,16.0,0.0
2020-03-06 05:33:00,15.94,0.0
2020-03-06 05:48:00,16.13,0.0
2020-03-06 06:03:00,16.52,0.0
2020-03-06 06:18:00,17.1,0.0
2020-03-06 06:33:00,17.24,0.0
2020-03-06 06:48:00,17.36,0.0
2020-03-06 07:03:00,17.47,0.0
2020-03-06 07:18:00,17.52,0.0
2020-03-06 07:33:00,18.28,0.0
2020-03-06 07:48:00,19.68,0.0
2020-03-06 08:03:00,19.58,0.0
2020-03-06 08:18:00,19.59,0.0
2020-03-06 08:33:00,19.91,0.0
2020-03-06 08:48:00,20.06,0.0
2020-03-06 09:03:00,20.84,0.0
2020-03-06 09:18:00,20.87,0.0
2020-03-06 09:33:00,21.09,0.0
2020-03-06 09:48:00,21.7,0.0
2020-03-06 10:03:00,22.92,0.0
2020-03-06 10:18:00,23.5,0.0
2020-03-06 10:33:00,23.86,0.0
2020-03-06 10:48:00,23.98,0.0
2020-03-06 11:03:00,24.47,0.0
2020-03-06 11:18:00,24.64,0.0
2020-03-06 11:33:00,25.04,0.0
2020-03-06 11:48:00,25.28,0.0
2020-03-06 12:03:00,24.95,0.0
2020-03-06 12:18:00,25.31,0.0
2020-03-06 12:33:00,25.65,0.0
2020-03-06 12:48:00,25.09,0.0
2020-03-06 13:03:00,24.41,0.0
2020-03-06 13:18:00,24.24,0.0
2020-03-06 13:33:00,24.38,0.0
2020-03-06 13:48:00,24.6,0.0
2020-03-06 14:03:00,25.24,0.0
2020-03-06 14:18:00,25.05,0.0
2020-03-06 14:33:00,25.86,0.0
2020-03-06 14:48:00,25.98,0.0
2020-03-06 15:03:00,25.59,0.0
2020-03-06 15:18:00,25.42,0.0
2020-03-06 15:33:00,25.16,0.0
2020-03-06 15:48:00,25.67,0.0
2020-03-06 16:03:00,25.24,0.0
2020-03-06 16:18:00,24.63,0.0
2020-03-06 16:33:00,24.47,0.0
2020-03-06 16:48:00,24.09,0.0
2020-03-06 17:03:00,23.83,0.0
2020-03-06 17:18:00,23.42,0.0
2020-03-06 17:33:00,23.36,0.0
2020-03-06 17:48:00,23.44,0.0
2020-03-06 18:03:00,22.62,0.0
2020-03-06 18:18:00,21.42,0.0
2020-03-06 18:33:00,20.84,0.0
2020-03-06 18:48:00,20.36,0.0
2020-03-06 19:03:00,19.58,0.0
2020-03-06 19:18:00,19.32,0.0
2020-03-06 19:33:00,18.96,0.0
2020-03-06 19:48:00,18.75,0.0
2020-03-06 20:03:00,18.65,0.0
2020-03-06 20:18:00,18.48,0.0
2020-03-06 20:33:00,18.36,0.0
2020-03-06 20:48:00,18.17,0.0
2020-03-06 21:03:00,18.1,0.0
2020-03-06 21:18:00,18.06,0.0
2020-03-06 21:33:00,18.0,0.0
2020-03-06 21:48:00,17.98,0.0
2020-03-06 22:03:00,17.98,0.0
2020-03-06 22:18:00,18.02,0.0
2020-03-06 22:33:00,17.99,0.0
2020-03-06 22:48:00,18.1,0.0
2020-03-06 23:03:00,18.06,0.2
2020-03-06 23:18:00,17.87,1.6
2020-03-06 23:33:00,17.56,0.0
2020-03-06 23:48:00,17.35,0.0
2020-03-07 00:03:00,17.11,0.2
2020-03-07 00:18:00,16.9,0.0
2020-03-07 00:33:00,16.79,0.0
2020-03-07 00:48:00,16.69,0.0
2020-03-07 01:03:00,16.64,0.0
2020-03-07 01:18:00,16.54,0.0
2020-03-07 01:33:00,16.52,0.0
2020-03-07 01:48:00,16.46,0.0
2020-03-07 02:03:00,16.4,0.0
2020-03-07 02:18:00,16.32,0.0
2020-03-07 02:33:00,16.25,0.0
2020-03-07 02:48:00,16.25,0.0
2020-03-07 03:03:00,16.3,0.0
2020-03-07 03:18:00,16.2,0.0
2020-03-07 03:33:00,16.16,0.0
2020-03-07 03:48:00,16.21,0.0
2020-03-07 04:03:00,16.2,0.0
2020-03-07 04:18:00,16.16,0.0
2020-03-07 04:33:00,16.12,0.0
2020-03-07 04:48:00,16.07,0.0
2020-03-07 05:03:00,16.18,0.0
2020-03-07 05:18:00,16.07,0.0
2020-03-07 05:33:00,16.06,0.0
2020-03-07 05:48:00,16.02,0.0
2020-03-07 06:03:00,15.87,0.0
2020-03-07 06:18:00,15.67,0.0
2020-03-07 06:33:00,15.66,0.0
2020-03-07 06:48:00,16.07,0.0
2020-03-07 07:03:00,16.83,0.0
2020-03-07 07:18:00,17.6,0.0
2020-03-07 07:33:00,17.68,0.0
2020-03-07 07:48:00,17.76,0.0
2020-03-07 08:03:00,18.08,0.0
2020-03-07 08:18:00,18.69,0.0
2020-03-07 08:33:00,19.3,0.0
2020-03-07 08:48:00,19.9,0.0
2020-03-07 09:03:00,20.59,0.0
2020-03-07 09:18:00,20.7,0.0
2020-03-07 09:33:00,20.72,0.0
2020-03-07 09:48:00,20.7,0.0
2020-03-07 10:03:00,21.12,0.0
2020-03-07 10:18:00,21.63,0.0
2020-03-07 10:33:00,21.97,0.0
2020-03-07 10:48:00,21.78,0.0
2020-03-07 11:03:00,21.84,0.0
2020-03-07 11:18:00,22.14,0.0
2020-03-07 11:33:00,23.0,0.0
2020-03-07 11:48:00,22.76,0.0
2020-03-07 12:03:00,23.17,0.0
2020-03-07 12:18:00,22.64,0.0
2020-03-07 12:33:00,22.44,0.0
2020-03-07 12:48:00,22.62,0.0
2020-03-07 13:03:00,23.36,0.0
2020-03-07 13:18:00,23.61,0.0
2020-03-07 13:33:00,24.28,0.0
2020-03-07 13:48:00,24.52,0.0
2020-03-07 14:03:00,23.99,0.0
2020-03-07 14:18:00,24.91,0.0
2020-03-07 14:33:00,24.86,0.0
2020-03-07 14:48:00,24.88,0.0
2020-03-07 15:03:00,25.42,0.0
2020-03-07 15:18:00,26.34,0.0
2020-03-07 15:33:00,26.29,0.0
2020-03-07 15:48:00,26.29,0.0
2020-03-07 16:03:00,26.27,0.0
2020-03-07 16:18:00,26.22,0.0
2020-03-07 16:33:00,25.68,0.0
2020-03-07 16:48:00,24.97,0.0
2020-03-07 17:03:00,24.26,0.0
2020-03-07 17:18:00,23.07,0.0
2020-03-07 17:33:00,22.27,0.0
2020-03-07 17:48:00,21.39,0.0
2020-03-07 18:03:00,20.71,0.0
2020-03-07 18:18:00,20.34,0.0
2020-03-07 18:33:00,19.97,0.0
2020-03-07 18:48:00,19.62,0.0
2020-03-07 19:03:00,19.4,0.0
2020-03-07 19:18:00,19.16,0.0
2020-03-07 19:33:00,18.89,0.0
2020-03-07 19:48:00,18.72,0.0
2020-03-07 20:03:00,18.64,0.0
2020-03-07 20:18:00,18.53,0.0
2020-03-07 20:33:00,18.26,0.0
2020-03-07 20:48:00,18.19,0.0
2020-03-07 21:03:00,18.04,0.0
2020-03-07 21:18:00,17.95,0.0
2020-03-07 21:33:00,17.8,0.0
2020-03-07 21:48:00,17.55,0.0
2020-03-07 22:03:00,17.5,0.0
