Date & Time,Temp (0C),Rainfall (mm)
2020-03-01 00:13:00,18.83,0.0
2020-03-01 00:28:00,18.75,0.0
2020-03-01 00:43:00,19.99,0.0
2020-03-01 00:58:00,18.32,0.2
2020-03-01 01:13:00,18.02,0.0
2020-03-01 01:28:00,17.91,0.0
2020-03-01 01:43:00,18.02,0.0
2020-03-01 01:58:00,17.97,0.0
2020-03-01 02:13:00,18.02,0.0
2020-03-01 02:28:00,17.66,0.0
2020-03-01 02:43:00,17.27,0.0
2020-03-01 02:58:00,17.03,0.0
2020-03-01 03:13:00,16.94,0.0
2020-03-01 03:28:00,16.92,0.0
2020-03-01 03:43:00,16.69,0.0
2020-03-01 03:58:00,16.6,0.0
2020-03-01 04:13:00,16.57,0.0
2020-03-01 04:28:00,16.5,0.0
2020-03-01 04:43:00,16.48,0.0
2020-03-01 04:58:00,16.16,0.0
2020-03-01 05:13:00,15.92,0.0
2020-03-01 05:28:00,15.65,0.0
2020-03-01 05:43:00,15.42,0.0
2020-03-01 05:58:00,15.21,0.0
2020-03-01 06:13:00,14.96,0.0
2020-03-01 06:28:00,14.84,0.0
2020-03-01 06:43:00,14.87,0.0
2020-03-01 06:58:00,15.26,0.0
2020-03-01 07:13:00,15.68,0.0
2020-03-01 07:28:00,16.33,0.0
2020-03-01 07:43:00,17.01,0.0
2020-03-01 07:58:00,17.8,0.0
2020-03-01 08:13:00,18.45,0.0
2020-03-01 08:28:00,18.72,0.0
2020-03-01 08:43:00,19.44,0.0
2020-03-01 08:58:00,19.98,0.0
2020-03-01 09:13:00,20.75,0.0
2020-03-01 09:28:00,21.08,0.0
2020-03-01 09:43:00,21.56,0.0
2020-03-01 09:58:00,22.08,0.0
2020-03-01 10:13:00,22.71,0.0
2020-03-01 10:28:00,23.19,0.0
2020-03-01 10:43:00,23.67,0.0
2020-03-01 10:58:00,24.25,0.0
2020-03-01 11:13:00,24.72,0.0
2020-03-01 11:28:00,24.96,0.0
2020-03-01 11:43:00,25.31,0.0
2020-03-01 11:58:00,25.65,0.0
2020-03-01 12:13:00,25.32,0.0
2020-03-01 12:28:00,25.95,0.0
2020-03-01 12:43:00,26.07,0.0
2020-03-01 12:58:00,26.19,0.0
2020-03-01 13:13:00,26.8,0.0
2020-03-01 13:37:00,26.91,0.0
2020-03-01 13:52:00,27.32,0.0
2020-03-01 14:07:00,27.94,0.0
2020-03-01 14:22:00,27.77,0.0
2020-03-01 14:37:00,27.42,0.0
2020-03-01 14:52:00,27.46,0.0
2020-03-01 15:07:00,27.42,0.0
2020-03-01 15:22:00,27.23,0.0
2020-03-01 15:37:00,27.96,0.0
2020-03-01 15:52:00,27.56,0.0
2020-03-01 16:07:00,27.41,0.0
2020-03-01 16:22:00,27.91,0.0
2020-03-01 16:37:00,28.0,0.0
2020-03-01 16:52:00,27.43,0.0
2020-03-01 17:07:00,26.88,0.0
2020-03-01 17:22:00,26.34,0.0
2020-03-01 17:37:00,25.73,0.0
2020-03-01 17:52:00,24.83,0.0
2020-03-01 18:07:00,23.87,0.0
2020-03-01 18:22:00,23.09,0.0
2020-03-01 18:37:00,22.62,0.0
2020-03-01 18:52:00,22.14,0.0
2020-03-01 19:07:00,21.9,0.0
2020-03-01 19:22:00,21.56,0.0
2020-03-01 19:37:00,21.11,0.0
2020-03-01 19:52:00,20.84,0.0
2020-03-01 20:07:00,20.7,0.0
2020-03-01 20:22:00,20.94,0.0
2020-03-01 20:37:00,20.91,0.0
2020-03-01 20:52:00,20.6,0.0
2020-03-01 21:07:00,19.82,0.0
2020-03-01 21:22:00,19.26,0.0
2020-03-01 21:37:00,18.89,0.0
2020-03-01 21:52:00,19.07,0.0
2020-03-01 22:07:00,18.69,0.0
2020-03-01 22:22:00,18.69,0.0
2020-03-01 22:37:00,18.65,0.0
2020-03-01 22:52:00,18.05,0.0
2020-03-01 23:07:00,18.12,0.0
2020-03-01 23:22:00,18.08,0.0
2020-03-01 23:37:00,17.6,0.0
2020-03-01 23:52:00,17.42,0.0
2020-03-02 00:07:00,17.53,0.0
2020-03-02 00:22:00,17.11,0.0
2020-03-02 00:37:00,17.09,0.0
2020-03-02 00:52:00,17.25,0.0
2020-03-02 01:07:00,17.08,0.0
2020-03-02 01:22:00,17.09,0.0
2020-03-02 01:37:00,16.87,0.0
2020-03-02 01:52:00,16.31,0.0
2020-03-02 02:07:00,16.06,0.0
2020-03-02 02:22:00,16.16,0.0
2020-03-02 02:37:00,15.96,0.0
2020-03-02 02:52:00,15.7,0.0
2020-03-02 03:07:00,15.78,0.0
2020-03-02 03:22:00,15.47,0.0
2020-03-02 03:37:00,15.45,0.0
2020-03-02 03:52:00,15.66,0.0
2020-03-02 04:07:00,15.83,0.0
2020-03-02 04:22:00,15.35,0.0
2020-03-02 04:37:00,14.94,0.0
2020-03-02 04:52:00,14.98,0.0
2020-03-02 05:07:00,15.12,0.0
2020-03-02 05:22:00,15.65,0.0
2020-03-02 05:37:00,15.87,0.0
2020-03-02 05:52:00,16.1,0.0
2020-03-02 06:07:00,15.97,0.0
2020-03-02 06:22:00,16.34,0.0
2020-03-02 06:37:00,16.34,0.0
2020-03-02 06:52:00,16.38,0.0
2020-03-02 07:07:00,16.52,0.0
2020-03-02 07:22:00,16.74,0.0
2020-03-02 07:37:00,17.49,0.0
2020-03-02 07:52:00,18.69,0.0
2020-03-02 08:07:00,19.2,0.0
2020-03-02 08:22:00,19.79,0.0
2020-03-02 08:37:00,20.95,0.0
2020-03-02 08:52:00,22.17,0.0
2020-03-02 09:07:00,23.3,0.0
2020-03-02 09:22:00,23.87,0.0
2020-03-02 09:37:00,24.67,0.0
2020-03-02 09:52:00,25.13,0.0
2020-03-02 10:07:00,25.65,0.0
2020-03-02 10:22:00,26.57,0.0
2020-03-02 10:37:00,26.98,0.0
2020-03-02 10:52:00,27.5,0.0
2020-03-02 11:07:00,27.12,0.0
2020-03-02 11:22:00,27.32,0.0
2020-03-02 11:37:00,27.36,0.0
2020-03-02 11:52:00,27.86,0.0
2020-03-02 12:07:00,28.41,0.0
2020-03-02 12:22:00,28.51,0.0
2020-03-02 12:37:00,28.58,0.0
2020-03-02 12:52:00,28.83,0.0
2020-03-02 13:07:00,29.0,0.0
2020-03-02 13:22:00,29.5,0.0
2020-03-02 13:37:00,30.31,0.0
2020-03-02 13:52:00,30.45,0.0
2020-03-02 14:07:00,30.11,0.0
2020-03-02 14:22:00,30.22,0.0
2020-03-02 14:37:00,29.82,0.0
2020-03-02 14:52:00,29.61,0.0
2020-03-02 15:07:00,29.75,0.0
2020-03-02 15:22:00,29.44,0.0
2020-03-02 15:37:00,29.75,0.0
2020-03-02 15:52:00,30.02,0.0
2020-03-02 16:07:00,29.75,0.0
2020-03-02 16:22:00,29.09,0.0
2020-03-02 16:37:00,28.25,0.0
2020-03-02 16:52:00,27.16,0.0
2020-03-02 17:07:00,26.78,0.0
2020-03-02 17:22:00,26.33,0.0
2020-03-02 17:37:00,25.97,0.0
2020-03-02 17:52:00,25.03,0.0
2020-03-02 18:07:00,24.08,0.0
2020-03-02 18:22:00,23.3,0.0
2020-03-02 18:37:00,22.54,0.0
2020-03-02 18:52:00,22.21,0.0
2020-03-02 19:07:00,21.93,0.0
2020-03-02 19:22:00,21.41,0.0
2020-03-02 19:37:00,21.2,0.0
2020-03-02 19:52:00,21.15,0.0
2020-03-02 20:07:00,20.92,0.0
2020-03-02 20:22:00,20.73,0.0
2020-03-02 20:37:00,20.34,0.0
2020-03-02 20:52:00,19.95,0.0
2020-03-02 21:07:00,19.63,0.0
2020-03-02 21:22:00,19.41,0.0
2020-03-02 21:37:00,19.45,0.0
2020-03-02 21:52:00,19.01,0.0
2020-03-02 22:07:00,18.67,0.0
2020-03-02 22:22:00,18.21,0.0
2020-03-02 22:37:00,18.18,0.0
2020-03-02 22:52:00,18.22,0.0
2020-03-02 23:07:00,18.46,0.0
2020-03-02 23:22:00,18.46,0.0
2020-03-02 23:37:00,17.73,0.0
2020-03-02 23:52:00,17.49,0.0
2020-03-03 00:07:00,17.5,0.0
2020-03-03 00:22:00,17.32,0.0
2020-03-03 00:37:00,17.46,0.0
2020-03-03 00:52:00,17.69,0.0
2020-03-03 01:07:00,17.44,0.0
2020-03-03 01:22:00,17.11,0.0
2020-03-03 01:37:00,17.16,0.0
2020-03-03 01:52:00,17.3,0.0
2020-03-03 02:07:00,17.37,0.0
2020-03-03 02:22:00,17.42,0.0
2020-03-03 02:37:00,17.67,0.0
2020-03-03 02:52:00,17.56,0.0
2020-03-03 03:07:00,17.54,0.0
2020-03-03 03:22:00,17.53,0.0
2020-03-03 03:37:00,17.39,0.0
2020-03-03 03:52:00,17.22,0.0
2020-03-03 04:07:00,17.16,0.0
2020-03-03 04:22:00,17.25,0.0
2020-03-03 04:37:00,17.2,0.0
2020-03-03 04:52:00,17.27,0.0
2020-03-03 05:07:00,17.23,0.0
2020-03-03 05:22:00,17.19,0.0
2020-03-03 05:37:00,16.91,0.0
2020-03-03 05:52:00,16.79,0.0
2020-03-03 06:07:00,16.54,0.0
2020-03-03 06:22:00,16.44,0.0
2020-03-03 06:37:00,16.57,0.0
2020-03-03 06:52:00,16.64,0.0
2020-03-03 07:07:00,16.75,0.0
2020-03-03 07:22:00,17.77,0.0
2020-03-03 07:37:00,18.7,0.0
2020-03-03 07:52:00,19.54,0.0
2020-03-03 08:07:00,20.27,0.0
2020-03-03 08:22:00,21.64,0.0
2020-03-03 08:37:00,23.54,0.0
2020-03-03 08:52:00,24.53,0.0
2020-03-03 09:07:00,24.55,0.0
2020-03-03 09:22:00,25.0,0.0
2020-03-03 09:37:00,25.76,0.0
2020-03-03 09:52:00,26.81,0.0
2020-03-03 10:07:00,27.06,0.0
2020-03-03 10:22:00,27.56,0.0
2020-03-03 10:37:00,27.3,0.0
2020-03-03 10:52:00,27.2,0.0
2020-03-03 11:07:00,27.87,0.0
2020-03-03 11:22:00,28.22,0.0
2020-03-03 11:37:00,27.97,0.0
2020-03-03 11:52:00,27.8,0.0
2020-03-03 12:07:00,28.39,0.0
2020-03-03 12:22:00,28.52,0.0
2020-03-03 12:37:00,28.89,0.0
2020-03-03 12:52:00,28.92,0.0
2020-03-03 13:07:00,29.37,0.0
2020-03-03 13:22:00,29.31,0.0
2020-03-03 13:37:00,29.75,0.0
2020-03-03 13:52:00,29.9,0.0
2020-03-03 14:07:00,29.92,0.0
2020-03-03 14:22:00,30.05,0.0
2020-03-03 14:37:00,30.0,0.0
2020-03-03 14:52:00,30.25,0.0
2020-03-03 15:07:00,29.74,0.0
2020-03-03 15:22:00,30.02,0.0
2020-03-03 15:37:00,30.18,0.0
2020-03-03 15:52:00,30.02,0.0
2020-03-03 16:07:00,30.66,0.0
2020-03-03 16:22:00,30.02,0.0
2020-03-03 16:37:00,29.68,0.0
2020-03-03 16:52:00,29.43,0.0
2020-03-03 17:07:00,28.9,0.0
2020-03-03 17:22:00,28.76,0.0
2020-03-03 17:37:00,27.39,0.0
2020-03-03 17:52:00,26.1,0.0
2020-03-03 18:07:00,24.9,0.0
2020-03-03 18:22:00,23.67,0.0
2020-03-03 18:37:00,23.15,0.0
2020-03-03 18:52:00,22.78,0.0
2020-03-03 19:07:00,22.0,0.0
2020-03-03 19:22:00,21.63,0.0
2020-03-03 19:37:00,21.33,0.0
2020-03-03 19:52:00,21.05,0.0
2020-03-03 20:07:00,21.06,0.0
2020-03-03 20:22:00,20.9,0.0
2020-03-03 20:37:00,20.57,0.0
2020-03-03 20:52:00,20.43,0.0
2020-03-03 21:07:00,20.34,0.0
2020-03-03 21:22:00,19.71,0.0
2020-03-03 21:37:00,19.47,0.0
2020-03-03 21:52:00,19.03,0.0
2020-03-03 22:07:00,18.42,0.0
2020-03-03 22:22:00,18.62,0.0
2020-03-03 22:37:00,18.59,0.0
2020-03-03 22:52:00,18.36,0.0
2020-03-03 23:07:00,18.3,0.0
2020-03-03 23:22:00,18.05,0.0
2020-03-03 23:37:00,18.05,0.0
2020-03-03 23:52:00,17.76,0.0
2020-03-04 00:07:00,17.56,0.0
2020-03-04 00:22:00,17.32,0.0
2020-03-04 00:37:00,17.12,0.0
2020-03-04 00:52:00,17.32,0.0
2020-03-04 01:07:00,17.53,0.0
2020-03-04 01:22:00,17.97,0.0
2020-03-04 01:37:00,18.26,0.0
2020-03-04 01:52:00,18.36,0.0
2020-03-04 02:07:00,18.65,0.0
2020-03-04 02:22:00,18.63,0.0
2020-03-04 02:37:00,18.38,0.0
2020-03-04 02:52:00,18.08,0.0
2020-03-04 03:07:00,17.69,0.0
2020-03-04 03:22:00,17.63,0.0
2020-03-04 03:37:00,17.83,0.0
2020-03-04 03:52:00,17.69,0.0
2020-03-04 04:07:00,17.62,0.0
2020-03-04 04:22:00,17.7,0.0
2020-03-04 04:37:00,17.76,0.0
2020-03-04 04:52:00,17.74,0.0
2020-03-04 05:07:00,17.16,0.0
2020-03-04 05:22:00,17.06,0.0
2020-03-04 05:37:00,16.54,0.0
2020-03-04 05:52:00,16.51,0.0
2020-03-04 06:07:00,16.6,0.0
2020-03-04 06:22:00,16.67,0.0
2020-03-04 06:37:00,16.87,0.0
2020-03-04 06:52:00,17.08,0.0
2020-03-04 07:07:00,17.26,0.0
2020-03-04 07:22:00,17.84,0.0
2020-03-04 07:37:00,18.53,0.0
2020-03-04 07:52:00,20.03,0.0
2020-03-04 08:07:00,21.06,0.0
2020-03-04 08:22:00,21.74,0.0
2020-03-04 08:37:00,22.35,0.0
2020-03-04 08:52:00,23.06,0.0
2020-03-04 09:07:00,23.85,0.0
2020-03-04 09:22:00,25.04,0.0
2020-03-04 09:37:00,25.73,0.0
2020-03-04 09:52:00,26.64,0.0
2020-03-04 10:07:00,26.95,0.0
2020-03-04 10:22:00,27.53,0.0
2020-03-04 10:37:00,27.6,0.0
2020-03-04 10:52:00,27.59,0.0
2020-03-04 11:07:00,27.81,0.0
2020-03-04 11:22:00,28.06,0.0
2020-03-04 11:37:00,28.41,0.0
2020-03-04 11:52:00,28.1,0.0
2020-03-04 12:07:00,28.85,0.0
2020-03-04 12:22:00,28.75,0.0
2020-03-04 12:37:00,28.82,0.0
2020-03-04 12:52:00,28.93,0.0
2020-03-04 13:07:00,29.34,0.0
2020-03-04 13:22:00,28.99,0.0
2020-03-04 13:37:00,29.58,0.0
2020-03-04 13:52:00,29.65,0.0
2020-03-04 14:07:00,28.24,0.0
2020-03-04 14:22:00,27.22,0.0
2020-03-04 14:37:00,26.43,0.0
2020-03-04 14:52:00,24.86,0.0
2020-03-04 15:07:00,22.83,0.0
2020-03-04 15:22:00,22.15,0.0
2020-03-04 15:37:00,22.03,0.0
2020-03-04 15:52:00,21.28,0.0
2020-03-04 16:07:00,20.98,0.0
2020-03-04 16:22:00,20.57,0.0
2020-03-04 16:37:00,21.26,0.0
2020-03-04 16:52:00,21.12,0.0
2020-03-04 17:07:00,20.39,0.0
2020-03-04 17:22:00,19.95,0.0
2020-03-04 17:37:00,20.06,0.0
2020-03-04 17:52:00,20.09,0.0
2020-03-04 18:07:00,19.96,0.0
2020-03-04 18:22:00,19.87,0.0
2020-03-04 18:37:00,19.47,0.0
2020-03-04 18:52:00,19.11,0.0
2020-03-04 19:07:00,18.79,0.0
2020-03-04 19:22:00,18.14,0.0
2020-03-04 19:37:00,17.51,0.0
2020-03-04 19:52:00,17.26,0.0
2020-03-04 20:07:00,17.15,0.0
2020-03-04 20:22:00,16.89,0.0
2020-03-04 20:37:00,16.78,0.0
2020-03-04 20:52:00,16.89,0.0
2020-03-04 21:07:00,17.16,0.0
2020-03-04 21:22:00,17.32,0.0
2020-03-04 21:37:00,17.47,0.0
2020-03-04 21:52:00,17.66,0.0
2020-03-04 22:07:00,18.25,0.0
2020-03-04 22:22:00,17.84,0.0
2020-03-04 22:37:00,18.04,0.0
2020-03-04 22:52:00,18.11,0.0
2020-03-04 23:07:00,17.9,0.0
2020-03-04 23:22:00,17.93,0.0
2020-03-04 23:37:00,17.95,0.0
2020-03-04 23:52:00,18.02,0.0
2020-03-05 00:07:00,18.26,0.0
2020-03-05 00:22:00,17.84,0.0
2020-03-05 00:37:00,17.85,0.0
2020-03-05 00:52:00,17.64,0.0
2020-03-05 01:07:00,18.26,0.0
2020-03-05 01:22:00,18.14,0.0
2020-03-05 01:37:00,17.76,0.0
2020-03-05 01:52:00,17.57,0.0
2020-03-05 02:07:00,17.39,0.0
2020-03-05 02:22:00,17.32,0.0
2020-03-05 02:37:00,17.43,0.0
2020-03-05 02:52:00,17.78,0.0
2020-03-05 03:07:00,17.77,0.0
2020-03-05 03:22:00,17.34,0.0
2020-03-05 03:37:00,17.44,0.0
2020-03-05 03:52:00,17.43,0.0
2020-03-05 04:07:00,16.85,0.0
2020-03-05 04:22:00,16.41,0.0
2020-03-05 04:37:00,16.27,0.0
2020-03-05 04:52:00,16.23,0.0
2020-03-05 05:07:00,16.21,0.0
2020-03-05 05:22:00,16.31,0.0
2020-03-05 05:37:00,16.74,0.0
2020-03-05 05:52:00,17.2,0.0
2020-03-05 06:07:00,17.25,0.0
2020-03-05 06:22:00,17.26,0.0
2020-03-05 06:37:00,17.08,0.0
2020-03-05 06:52:00,17.16,0.0
2020-03-05 07:07:00,17.57,0.0
2020-03-05 07:22:00,17.95,0.0
2020-03-05 07:37:00,18.08,0.0
2020-03-05 07:52:00,19.18,0.0
2020-03-05 08:07:00,20.26,0.0
2020-03-05 08:22:00,20.94,0.0
2020-03-05 08:37:00,21.33,0.0
2020-03-05 08:52:00,22.35,0.0
2020-03-05 09:07:00,22.66,0.0
2020-03-05 09:22:00,23.22,0.0
2020-03-05 09:37:00,23.88,0.0
2020-03-05 09:52:00,23.8,0.0
2020-03-05 10:07:00,24.15,0.0
2020-03-05 10:22:00,24.84,0.0
2020-03-05 10:37:00,23.55,0.0
2020-03-05 10:52:00,24.87,0.0
2020-03-05 11:07:00,25.85,0.0
2020-03-05 11:22:00,24.69,0.0
2020-03-05 11:37:00,25.28,0.0
2020-03-05 11:52:00,25.88,0.0
2020-03-05 12:07:00,26.26,0.0
2020-03-05 12:22:00,26.51,0.0
2020-03-05 12:37:00,26.41,0.0
2020-03-05 12:52:00,26.72,0.0
2020-03-05 13:07:00,26.22,0.0
2020-03-05 13:22:00,25.96,0.0
2020-03-05 13:37:00,26.22,0.0
2020-03-05 13:52:00,25.97,0.0
2020-03-05 14:07:00,25.31,0.0
2020-03-05 14:22:00,24.64,0.0
2020-03-05 14:37:00,24.97,0.0
2020-03-05 14:52:00,25.24,0.0
2020-03-05 15:07:00,25.04,0.0
2020-03-05 15:22:00,24.83,0.0
2020-03-05 15:37:00,24.84,0.0
2020-03-05 15:52:00,24.22,0.0
2020-03-05 16:07:00,24.42,0.0
2020-03-05 16:22:00,24.19,0.0
2020-03-05 16:37:00,23.67,0.0
2020-03-05 16:52:00,23.4,0.0
2020-03-05 17:07:00,22.95,0.0
2020-03-05 17:22:00,22.47,0.0
2020-03-05 17:37:00,21.94,0.0
2020-03-05 17:52:00,21.39,0.0
2020-03-05 18:07:00,20.94,0.0
2020-03-05 18:22:00,20.47,0.0
2020-03-05 18:37:00,19.83,0.0
2020-03-05 18:52:00,19.76,0.0
2020-03-05 19:07:00,19.86,0.0
2020-03-05 19:22:00,19.82,0.0
2020-03-05 19:37:00,19.61,0.0
2020-03-05 19:52:00,19.61,0.0
2020-03-05 20:07:00,19.27,0.0
2020-03-05 20:22:00,19.11,0.0
2020-03-05 20:37:00,19.11,0.0
2020-03-05 20:52:00,18.81,0.0
2020-03-05 21:07:00,18.52,0.0
2020-03-05 21:22:00,18.45,0.0
2020-03-05 21:37:00,18.35,0.0
2020-03-05 21:52:00,18.12,0.0
2020-03-05 22:07:00,17.83,0.0
2020-03-05 22:22:00,17.73,0.0
2020-03-05 22:37:00,17.57,0.0
2020-03-05 22:52:00,17.7,0.0
2020-03-05 23:07:00,17.93,0.0
2020-03-05 23:22:00,17.85,0.0
2020-03-05 23:37:00,17.93,0.0
2020-03-05 23:52:00,17.64,0.0
2020-03-06 00:07:00,17.51,0.0
2020-03-06 00:22:00,17.56,0.0
2020-03-06 00:37:00,17.51,0.0
2020-03-06 00:52:00,17.46,0.0
2020-03-06 01:07:00,17.34,0.0
2020-03-06 01:22:00,17.3,0.0
2020-03-06 01:37:00,17.25,0.0
2020-03-06 01:52:00,17.11,0.0
2020-03-06 02:07:00,17.03,0.0
2020-03-06 02:22:00,16.95,0.0
2020-03-06 02:37:00,16.87,0.0
2020-03-06 02:52:00,16.75,0.0
2020-03-06 03:07:00,16.57,0.0
2020-03-06 03:22:00,16.26,0.0
2020-03-06 03:37:00,16.05,0.0
2020-03-06 03:52:00,16.51,0.0
2020-03-06 04:07:00,16.65,0.0
2020-03-06 04:22:00,16.82,0.0
2020-03-06 04:37:00,16.57,0.0
2020-03-06 04:52:00,16.3,0.0
2020-03-06 05:07:00,15.73,0.0
2020-03-06 05:22:00,15.11,0.0
2020-03-06 05:37:00,15.06,0.0
2020-03-06 05:52:00,15.0,0.0
2020-03-06 06:07:00,15.32,0.0
2020-03-06 06:22:00,15.96,0.0
2020-03-06 06:37:00,16.72,0.0
2020-03-06 06:52:00,16.84,0.0
2020-03-06 07:07:00,16.82,0.0
2020-03-06 07:22:00,16.99,0.0
2020-03-06 07:37:00,17.19,0.0
2020-03-06 07:52:00,17.47,0.0
2020-03-06 08:07:00,18.84,0.0
2020-03-06 08:22:00,19.31,0.0
2020-03-06 08:37:00,19.12,0.0
2020-03-06 08:52:00,19.23,0.0
2020-03-06 09:07:00,19.55,0.0
2020-03-06 09:22:00,20.85,0.0
2020-03-06 09:37:00,20.75,0.0
2020-03-06 09:52:00,21.39,0.0
2020-03-06 10:07:00,22.27,0.0
2020-03-06 10:22:00,22.73,0.0
2020-03-06 10:37:00,23.13,0.0
2020-03-06 10:52:00,23.77,0.0
2020-03-06 11:07:00,24.26,0.0
2020-03-06 11:22:00,24.42,0.0
2020-03-06 11:37:00,24.46,0.0
2020-03-06 11:52:00,25.1,0.0
2020-03-06 12:07:00,25.54,0.0
2020-03-06 12:22:00,25.24,0.0
2020-03-06 12:37:00,25.37,0.0
2020-03-06 12:52:00,24.91,0.0
2020-03-06 13:07:00,25.54,0.0
2020-03-06 13:22:00,24.11,0.0
2020-03-06 13:37:00,23.73,0.0
2020-03-06 13:52:00,24.36,0.0
2020-03-06 14:07:00,24.36,0.0
2020-03-06 14:22:00,25.18,0.0
2020-03-06 14:37:00,24.67,0.0
2020-03-06 14:52:00,24.99,0.0
2020-03-06 15:07:00,25.86,0.0
2020-03-06 15:22:00,25.79,0.0
2020-03-06 15:37:00,25.61,0.0
2020-03-06 15:52:00,24.9,0.0
2020-03-06 16:07:00,25.45,0.0
2020-03-06 16:22:00,24.99,0.0
2020-03-06 16:37:00,24.09,0.0
2020-03-06 16:52:00,24.18,0.0
2020-03-06 17:07:00,24.04,0.0
2020-03-06 17:22:00,23.54,0.0
2020-03-06 17:37:00,23.09,0.0
2020-03-06 17:52:00,23.1,0.0
2020-03-06 18:07:00,22.93,0.0
2020-03-06 18:22:00,20.53,0.0
2020-03-06 18:37:00,20.98,0.0
2020-03-06 18:52:00,20.99,0.0
2020-03-06 19:07:00,20.22,0.0
2020-03-06 19:22:00,19.44,0.0
2020-03-06 19:37:00,18.91,0.0
2020-03-06 19:52:00,18.67,0.0
2020-03-06 20:07:00,18.62,0.0
2020-03-06 20:22:00,18.56,0.0
2020-03-06 20:37:00,18.3,0.0
2020-03-06 20:52:00,18.17,0.0
2020-03-06 21:07:00,18.07,0.0
2020-03-06 21:22:00,17.98,0.0
2020-03-06 21:37:00,17.91,0.0
2020-03-06 21:52:00,17.7,0.0
2020-03-06 22:07:00,17.5,0.0
2020-03-06 22:22:00,17.44,0.0
2020-03-06 22:37:00,17.53,0.0
2020-03-06 22:52:00,17.6,0.0
2020-03-06 23:07:00,17.64,0.0
2020-03-06 23:22:00,17.6,0.2
2020-03-06 23:37:00,17.44,0.0
2020-03-06 23:52:00,17.08,0.0
2020-03-07 00:07:00,16.87,0.0
2020-03-07 00:22:00,16.68,0.0
2020-03-07 00:37:00,16.54,0.0
2020-03-07 00:52:00,16.37,0.0
2020-03-07 01:07:00,16.21,0.0
2020-03-07 01:22:00,16.23,0.0
2020-03-07 01:37:00,16.24,0.0
2020-03-07 01:52:00,16.16,0.0
2020-03-07 02:07:00,16.05,0.0
2020-03-07 02:22:00,15.9,0.0
2020-03-07 02:37:00,15.69,0.0
2020-03-07 02:52:00,15.66,0.0
2020-03-07 03:07:00,15.54,0.0
2020-03-07 03:22:00,15.51,0.0
2020-03-07 03:37:00,15.49,0.0
2020-03-07 03:52:00,15.44,0.0
2020-03-07 04:07:00,15.47,0.0
2020-03-07 04:22:00,15.49,0.0
2020-03-07 04:37:00,15.31,0.0
2020-03-07 04:52:00,15.24,0.0
2020-03-07 05:07:00,15.31,0.0
2020-03-07 05:22:00,15.19,0.0
2020-03-07 05:37:00,15.15,0.0
2020-03-07 05:52:00,15.0,0.0
2020-03-07 06:07:00,15.0,0.0
2020-03-07 06:22:00,14.76,0.0
2020-03-07 06:37:00,14.84,0.0
2020-03-07 06:52:00,14.98,0.0
2020-03-07 07:07:00,15.49,0.0
2020-03-07 07:22:00,16.19,0.0
2020-03-07 07:37:00,16.6,0.0
2020-03-07 07:52:00,17.5,0.0
2020-03-07 08:07:00,17.69,0.0
2020-03-07 08:22:00,17.95,0.0
2020-03-07 08:37:00,18.56,0.0
2020-03-07 08:52:00,19.1,0.0
2020-03-07 09:07:00,19.78,0.0
2020-03-07 09:22:00,19.98,0.0
2020-03-07 09:37:00,20.51,0.0
2020-03-07 09:52:00,21.04,0.0
2020-03-07 10:07:00,20.98,0.0
2020-03-07 10:22:00,20.84,0.0
2020-03-07 10:37:00,21.19,0.0
2020-03-07 10:52:00,22.29,0.0
2020-03-07 11:07:00,22.15,0.0
2020-03-07 11:22:00,22.1,0.0
2020-03-07 11:37:00,22.62,0.0
2020-03-07 11:52:00,23.33,0.0
2020-03-07 12:07:00,23.57,0.0
2020-03-07 12:22:00,23.16,0.0
2020-03-07 12:37:00,23.22,0.0
2020-03-07 12:52:00,22.78,0.0
2020-03-07 13:07:00,22.49,0.0
2020-03-07 13:22:00,23.09,0.0
2020-03-07 13:37:00,24.45,0.0
2020-03-07 13:52:00,23.89,0.0
2020-03-07 14:07:00,25.2,0.0
2020-03-07 14:22:00,25.68,0.0
2020-03-07 14:37:00,24.53,0.0
2020-03-07 14:52:00,25.0,0.0
2020-03-07 15:07:00,25.21,0.0
2020-03-07 15:22:00,25.14,0.0
2020-03-07 15:37:00,25.22,0.0
2020-03-07 15:52:00,25.0,0.0
2020-03-07 16:07:00,24.39,0.0
2020-03-07 16:22:00,25.0,0.0
2020-03-07 16:37:00,24.74,0.0
2020-03-07 16:52:00,24.77,0.0
2020-03-07 17:07:00,24.28,0.0
2020-03-07 17:22:00,23.51,0.0
2020-03-07 17:37:00,23.43,0.0
2020-03-07 17:52:00,22.56,0.0
2020-03-07 18:07:00,21.63,0.0
2020-03-07 18:22:00,20.96,0.0
2020-03-07 18:37:00,20.34,0.0
2020-03-07 18:52:00,20.0,0.0
2020-03-07 19:07:00,19.76,0.0
2020-03-07 19:22:00,19.4,0.0
2020-03-07 19:37:00,18.97,0.0
2020-03-07 19:52:00,18.7,0.0
2020-03-07 20:07:00,18.53,0.0
2020-03-07 20:22:00,18.38,0.0
2020-03-07 20:37:00,18.28,0.0
2020-03-07 20:52:00,18.11,0.0
2020-03-07 21:07:00,17.95,0.0
2020-03-07 21:22:00,17.8,0.0
2020-03-07 21:37:00,17.58,0.0
2020-03-07 21:52:00,17.32,0.0
2020-03-07 22:07:00,17.2,0.0
2020-03-07 22:22:00,17.05,0.0
